noun_id,winner_address,winning_bid_eth
191,0xb054e7683f26273b4ba7454df9a71c578506aa01,87.72
192,0xb9ec6c2ff236f28cd89d8f111272705e85a4fb6f,88.88
193,0x4680cb63563472cac10236c07d288580d8d7b52a,77.6
194,0x1e32a859d69dde58d03820f8f138c99b688d132f,90.0
195,0x91ed17f7e63ffc18fe5159927002e7b2ff81e1f5,101.99
196,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,70.0
197,0xc67c60cd6d82fcb2fc6a9a58ea62f80443e32683,120.69
198,0xd4b3f2f975da42c36cf17db59f9344c722ea82f6,85.0
199,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,99.99
200,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
201,0x8eb53275d790b23923e44a45f32203262e523d4d,85.0
202,0x052564eb0fd8b340803df55def89c25c432f43f4,95.0
203,0x51787a2c56d710c68140bdadefd3a98bff96feb4,118.0
204,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,79.0
205,0x47b78acc6d29428f128eb04b467d316e548e4b89,103.1
206,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,95.0
208,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,100.0
209,0x07972274105f6c7921515495b3189500fbf49d99,89.0
210,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
211,0x4c00f62943546975354d3460d1759189460b44e7,109.69
212,0x8266a38fae251cce7b11f86cb548fcab03bebfca,70.3
213,0x56178626332fc530561535eeaa914b863aa455f2,78.62
214,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,93.0
215,0xc1b19635abfd6c454c0b074383503c3fe561aee1,82.83
216,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,72.4
218,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,73.0
220,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
221,0xa1c8f8f481076a5c203f134b0a06ee9817f10281,53.0
222,0xb5870339663d8a79db881ee168f77d7835b2e721,50.69
223,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,53.33
224,0x008c84421da5527f462886cec43d2717b686a7e4,56.69
225,0x900692990c689fcb7c35ea01571f7ecc7d93e7e4,59.99
226,0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31,66.66
227,0xd6406c9838e1423d14a6dfc1bfd6a1c307608da3,60.35
229,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,48.0
230,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
232,0xf7571cd2fc4703f348a750193a665e9d0a51ba81,75.0
233,0x8e71c9644898665a91e4db3dee8bdde97b3c71bc,45.29
234,0x1a1f337faa595a3603b4a3e67776150e7883954d,48.0
235,0x8e71c9644898665a91e4db3dee8bdde97b3c71bc,48.0
237,0x7bee754c1b75917cadc51e23f69304419970b04f,54.84
238,0x2c6941d2174212656a512c7ab9e86e16ceaa6359,64.74
239,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,51.0
240,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
241,0x717a578e4a157ea52ee989be75f15957f294d1a9,59.69
242,0x96342f72f2d51027347cba749e852a3e6518e1a9,57.5
243,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,64.95
244,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,84.9
245,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,65.0
246,0xa02a1ab39ef37b7d860d7a791661703023389149,58.88
247,0x1984edf70973e1389548f21cd0dcb15b408240c9,72.23
248,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,66.97
249,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,70.88
250,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
251,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,81.69
254,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,53.0
255,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,63.0
256,0x4b25d8ba0910f41ceb3fe2ba48d3082ed12cd8e3,69.0
257,0x0ccc9f78b7b7ae40f9370697f0ae26997411d398,58.75
258,0xa94181f3fbc5dc4c74f550b568318227d8a454a0,63.25
260,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
262,0xf77b133b0260e3fd7c2ad4eac36ee8828e0560d3,44.57
264,0x64e9cd118aa8d45c20efeeefd68679372f5e48dc,58.0
265,0x6a6f20961aaaba280500298c4fd44187c38a9386,62.0
266,0x6414258ee299b740c19a11b938afe30a373d1afd,89.69
268,0xf6b6f07862a02c85628b3a9688beae07fea9c863,64.27
269,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,60.0
270,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
271,0x181e1d0974ffaf070e8f3c458c1df0432bd936c7,53.0
272,0xf6b6f07862a02c85628b3a9688beae07fea9c863,55.1
273,0x90a9d3661b1963bc33ccf4d55d663df5856c1126,61.0
274,0x90a9d3661b1963bc33ccf4d55d663df5856c1126,65.0
275,0xf0ae4f60a4dc379ae25371a34b4b699dee8d530f,73.69
276,0xd9b449335ab3efe0b2481f19a2dcdf75fa8b29ca,76.69
277,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,70.0
278,0x90a9d3661b1963bc33ccf4d55d663df5856c1126,63.0
279,0x90a9d3661b1963bc33ccf4d55d663df5856c1126,62.0
280,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
281,0x90a9d3661b1963bc33ccf4d55d663df5856c1126,70.0
282,0x90a9d3661b1963bc33ccf4d55d663df5856c1126,82.0
283,0x41a7a1f43a1701d73524f32b9f51b353ed133a8d,79.99
284,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,67.0
285,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,69.42
286,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,75.17
287,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,75.0
288,0x7fa020f063b3a06153ed755cee5923039efb86a3,69.69
289,0xf6b6f07862a02c85628b3a9688beae07fea9c863,99.62
290,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
291,0xd049b3064990869c9f73bd7896271d83325d2067,78.55
292,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,73.0
293,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,84.5
294,0xf6b6f07862a02c85628b3a9688beae07fea9c863,91.0
295,0x2f8334822c7362f3d80fe731d3962d582d25bf5b,105.06
296,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,85.0
297,0x231a07c825f052b895de5fd1513ce40d18e14af5,105.0
298,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,81.0
299,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,80.0
300,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
301,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,79.0
302,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,84.92
303,0x64e9cd118aa8d45c20efeeefd68679372f5e48dc,88.6
304,0xf6b6f07862a02c85628b3a9688beae07fea9c863,82.0
305,0xf6b6f07862a02c85628b3a9688beae07fea9c863,77.0
306,0xf6b6f07862a02c85628b3a9688beae07fea9c863,80.0
307,0xf6b6f07862a02c85628b3a9688beae07fea9c863,160.0
308,0xf6b6f07862a02c85628b3a9688beae07fea9c863,67.0
309,0xf6b6f07862a02c85628b3a9688beae07fea9c863,76.0
310,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
312,0x1bde33dbc5c2ac7109c4a7ecf0d0a0a6cd6f57cc,77.21
313,0x3d209a7ddebd2ac83b5e6681d997bdf04d1b9b6b,83.69
314,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,80.0
315,0xf6b6f07862a02c85628b3a9688beae07fea9c863,73.0
316,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,215.0
317,0xf6b6f07862a02c85628b3a9688beae07fea9c863,82.63
318,0x231a07c825f052b895de5fd1513ce40d18e14af5,144.0
319,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,92.5
320,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
321,0xf6b6f07862a02c85628b3a9688beae07fea9c863,85.55
322,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,98.17
323,0xb4df3b128d7e4d7eb374e155fb40bbdef20e8068,99.0
324,0x231a07c825f052b895de5fd1513ce40d18e14af5,102.0
325,0x920d5e8a6d314cd59eb5d9faf526fa7b24e127fa,88.0
326,0x347b43a9f6e5ef282c93005308b4bc45b79f5e61,117.93
327,0x3250e201c2eb06d086138f181e0fb6d1fe33f7d1,125.0
328,0x2de14db256db2597fe3c8eed46ef5b20ba390823,98.69
329,0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,103.37
330,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
331,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,95.8
333,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,117.3
334,0xf6b6f07862a02c85628b3a9688beae07fea9c863,117.82
335,0x67954ac510255b6b3724073022196b67bdf260b6,143.82
336,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,84.0
337,0xf6b6f07862a02c85628b3a9688beae07fea9c863,120.0
338,0x67954ac510255b6b3724073022196b67bdf260b6,132.6
339,0x7fa020f063b3a06153ed755cee5923039efb86a3,95.0
340,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
341,0x717541ecec745b1996a293a0e663f2aed2340f1a,95.53
342,0x583885492b1ac55e6633cdd89d03939033c96bf8,114.0
343,0x7fa020f063b3a06153ed755cee5923039efb86a3,95.0
344,0x1337f7970e8399ccbc625647fce58a9dada5aa66,85.0
345,0x7fa020f063b3a06153ed755cee5923039efb86a3,90.0
346,0xfe0875e12958a019dea15a795c22845179749f50,150.0
347,0xa68fdb0c7ecdc404637c5c06bab82a7bf00609f3,128.0
348,0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,106.5
349,0x7b5db6d63f4552b15b20dd16279e9892fdd1b541,100.0
350,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
351,0x7fa020f063b3a06153ed755cee5923039efb86a3,95.0
352,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,103.1
353,0x184e237b72665d359ff1e9a2ee98d1a7a16ee2e1,100.0
354,0x7dd5b92716542ab2442030df6d87cec437a51ded,92.0
355,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,125.0
356,0xe1e959800a8ec49eacc0d9f953d917d425163088,113.0
357,0xf6ea6de3b28e284eec682c4e64d43503f44228f1,100.0
358,0x74e2560995ba0b3e27539cea74d40b784f54689c,115.0
359,0xd427d5adfc70eb18a6714086bb6dd74a7b8d02be,115.0
360,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
361,0x7fa020f063b3a06153ed755cee5923039efb86a3,100.0
362,0xf6b6f07862a02c85628b3a9688beae07fea9c863,113.8
363,0x7fa020f063b3a06153ed755cee5923039efb86a3,99.69
364,0x7bee754c1b75917cadc51e23f69304419970b04f,104.0
365,0x50664ede715e131f584d3e7eaabd7818bb20a068,120.0
366,0x36a43344039e8d4341bc66ab3a97ef355fa9ed59,112.2
367,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,113.22
369,0x5c4fe960950ba0e09a72869c3d51fe70f07580e0,111.0
370,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
373,0xb47a70df538b9a3b591bc5d75da66a04c879b291,130.0
374,0xf6b6f07862a02c85628b3a9688beae07fea9c863,99.88
375,0x4e142fe48c71092e78be1f1082fa8ce0cb15c354,106.08
376,0xf6b6f07862a02c85628b3a9688beae07fea9c863,102.0
377,0x40d775827365ae4d54cbc08a1a1c4f586b2c1d0a,109.69
378,0x14ae8100ea85a11bbb36578f83ab1b5c1cfdd61c,109.35
380,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
381,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,101.0
382,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,102.71
385,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,106.9
386,0xab9a363e67f8aa7e55bb27957f2c40f14fa713b6,106.9
387,0x7fa020f063b3a06153ed755cee5923039efb86a3,95.0
388,0xf6b6f07862a02c85628b3a9688beae07fea9c863,80.0
389,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,103.02
390,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
391,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,83.7
392,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,86.7
393,0x66d5527411d821cb513f2d214bbbc0ad73586b35,94.2
394,0x6461f575da2371bb16210e936de5ee1cfb28f10d,77.94
396,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,85.7
397,0x7313fbf9ee7cfaada3b61bc9b52e9fce4d461ae3,86.39
398,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,85.8
399,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,92.23
400,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
401,0xdbef9c83d5a6b8f9662d22e38db2a4eb1d70569a,95.32
402,0xf7571cd2fc4703f348a750193a665e9d0a51ba81,85.0
403,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,79.4
404,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,81.09
406,0x8e71c9644898665a91e4db3dee8bdde97b3c71bc,81.48
408,0x99f28ce20b3f102b753182631ef657bcf41da66c,77.77
409,0x79f08f2e75a8c99428de4a2e6456c07c99e55da5,82.0
410,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
411,0xfe00888ff72e11b00437a13ff96965b44cbf7d47,76.28
412,0xbb367b95c4e118b872ebaa64734b2fcfa5c252ef,76.69
413,0x3496f3600070cc01d9665d1057f6f39afc0fe149,69.69
414,0xf6b6f07862a02c85628b3a9688beae07fea9c863,61.2
415,0x1d3bc1f9d3f9770453949abd619592cd7583c5ed,65.0
416,0x141b63d93daf55bfb7f396eee6114f3a5d4a90b2,63.36
417,0x09fde2eda4d2bc32171ff41d7a7345ca3acd8c74,61.2
418,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,77.4
419,0x6924686b3dcd04ae8ef91a3feccc262d020f519d,61.1
420,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
421,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,61.2
422,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,63.3
423,0x1ff2875cd548eeae6d22f26bae2d72a50fd143c7,67.69
424,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,65.3
425,0x42769d446578fba67755bcb7aa1c319df95493b6,67.0
426,0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8,61.5
427,0x3744cf362c21d4b9abe06d446295374772174d5d,72.43
428,0x20674aa04807c509bfe2431cd31f1420b0efe40f,66.99
429,0xb636fca45708a202bcae257070bace4a791623d2,74.97
430,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
431,0xe17956ded34b710a88971d68fe0f2b17e4b9f823,70.79
432,0x8cd2dbc6d22e2dbf2be7a78fee596fe46a6bdcf4,77.09
434,0xb340f8fe707da852abdc7011c45cf90270fee37a,78.1
435,0x0d003e503bcd6fe83b8fc54c692d16eb9400f211,77.09
436,0xc7038f7692db8fede650f37aa18d789d567af9a6,68.6
438,0xaa4d26e59c407374723313bd97ccf17c42bd4865,73.04
439,0xd2ef6bd0ab75fb5b38e74f69445da51d9fa8200f,72.63
440,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
441,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,70.7
442,0xb50bdbfe65b6650397404d8a6d972418be93ac89,69.26
443,0x85f935fe6f380ee8f9f78a1d0f2a7625ee18a243,69.42
444,0x6525c002b80ae9f2431883d3a6274c0d4af5ed7c,65.56
445,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,70.38
446,0xc37e20254cdeeeae9ca11bb0751d6114c97fd519,68.72
448,0xf6b6f07862a02c85628b3a9688beae07fea9c863,62.0
449,0xe7304ba0f157f2ade94015934284b6704bc72911,72.69
