"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Token_ID","Method"
"0x284126d49040368c4a629fe65f28b289a4377eb23a580fb092fe9e4cafa68f78","13713201","1638252339","2021-11-30 06:05:39","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","125", "Settle Current And Create New Auction"
"0x284126d49040368c4a629fe65f28b289a4377eb23a580fb092fe9e4cafa68f78","13713201","1638252339","2021-11-30 06:05:39","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","125", "Settle Current And Create New Auction"
"0x5ad7cfccbe9f91c3addd47016ba3b37a194a1a9aedbcfda733e032b75f936741","13719496","1638339559","2021-12-01 06:19:19","0x830bd73e4184cef73443c15111a1df14e495c706","0x5382859146010ac16e142b6708f8e178e77f66bc","125", "Settle Current And Create New Auction"
"0x5ad7cfccbe9f91c3addd47016ba3b37a194a1a9aedbcfda733e032b75f936741","13719496","1638339559","2021-12-01 06:19:19","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","126", "Settle Current And Create New Auction"
"0x5ad7cfccbe9f91c3addd47016ba3b37a194a1a9aedbcfda733e032b75f936741","13719496","1638339559","2021-12-01 06:19:19","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","126", "Settle Current And Create New Auction"
"0xd03fa0bd3821c729eb6cf7177fc8a20578ac28e080883ce77e669f68790aa1e1","13725774","1638426242","2021-12-02 06:24:02","0x830bd73e4184cef73443c15111a1df14e495c706","0xf504211d774c9b7d4c61959d6fe773d250a44dcf","126", "Settle Current And Create New Auction"
"0xd03fa0bd3821c729eb6cf7177fc8a20578ac28e080883ce77e669f68790aa1e1","13725774","1638426242","2021-12-02 06:24:02","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","127", "Settle Current And Create New Auction"
"0xd03fa0bd3821c729eb6cf7177fc8a20578ac28e080883ce77e669f68790aa1e1","13725774","1638426242","2021-12-02 06:24:02","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","127", "Settle Current And Create New Auction"
"0xfc67b77d2e0863ddbebe8987155272da3f5352694d18d96e785a7e075c1305e9","13729006","1638471365","2021-12-02 18:56:05","0xfe2f279d3679bac2d07cf46c93503410ef9ca448","0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9","106", "Atomic Match_"
"0x3240cf6ead512cb29d89fbea8b2227628909803fc227b6bc621745a1f7be02fb","13729130","1638472921","2021-12-02 19:22:01","0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9","0xf476cd75be8fdd197ae0b466a2ec2ae44da41897","106", "Transfer From"
"0x394acaf9e9e03975f57e1caeae0614e38065e3506766abedeab3ed330aa6abc5","13731985","1638512697","2021-12-03 06:24:57","0x830bd73e4184cef73443c15111a1df14e495c706","0x4680cb63563472cac10236c07d288580d8d7b52a","127", "Settle Current And Create New Auction"
"0x394acaf9e9e03975f57e1caeae0614e38065e3506766abedeab3ed330aa6abc5","13731985","1638512697","2021-12-03 06:24:57","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","128", "Settle Current And Create New Auction"
"0x394acaf9e9e03975f57e1caeae0614e38065e3506766abedeab3ed330aa6abc5","13731985","1638512697","2021-12-03 06:24:57","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","128", "Settle Current And Create New Auction"
"0x6945ba6b932458913c74cdc67c6aca2fd030ea85d86e002dbb138c198ee5b9b5","13734656","1638549576","2021-12-03 16:39:36","0xa15279215e2adb0d6abc2874f040d0800a1d9b8e","0xb877f7bb52d28f06e60f557c00a56225124b357f","124", "Atomic Match_"
"0x4fd05ecf9f531ff1a2bfae4fde007f0cf6f3d42aa7f9b584812a638e45a05afa","13735823","1638565474","2021-12-03 21:04:34","0x020ca66c30bec2c4fe3861a94e4db4a498a35872","0x8f6b1e467fbe74d7dd43d59de0558f693c736798","71", "Atomic Match_"
"0x24794c718365a943423003e71bd1f151c37208f908a4cfe2dd51058928e3f457","13735831","1638565562","2021-12-03 21:06:02","0x8f6b1e467fbe74d7dd43d59de0558f693c736798","0xf476cd75be8fdd197ae0b466a2ec2ae44da41897","71", "Transfer From"
"0x6e7ce5e9c8d07a4706a43bcc1b68183484f6d1e40fee1d1f5bfa4360aebdffc9","13738444","1638601771","2021-12-04 07:09:31","0x830bd73e4184cef73443c15111a1df14e495c706","0x5382859146010ac16e142b6708f8e178e77f66bc","128", "Settle Current And Create New Auction"
"0x6e7ce5e9c8d07a4706a43bcc1b68183484f6d1e40fee1d1f5bfa4360aebdffc9","13738444","1638601771","2021-12-04 07:09:31","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","129", "Settle Current And Create New Auction"
"0x6e7ce5e9c8d07a4706a43bcc1b68183484f6d1e40fee1d1f5bfa4360aebdffc9","13738444","1638601771","2021-12-04 07:09:31","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","129", "Settle Current And Create New Auction"
"0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722","13744739","1638688954","2021-12-05 07:22:34","0x830bd73e4184cef73443c15111a1df14e495c706","0xcda92962a2fb878ac25548861d38420fd42e4676","129", "Settle Current And Create New Auction"
"0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722","13744739","1638688954","2021-12-05 07:22:34","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","130", "Settle Current And Create New Auction"
"0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722","13744739","1638688954","2021-12-05 07:22:34","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x2573c60a6d127755aa2dc85e342f7da2378a0cc5","130", "Settle Current And Create New Auction"
"0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722","13744739","1638688954","2021-12-05 07:22:34","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","131", "Settle Current And Create New Auction"
"0x29c0b0822eb1aaac9e08ac6bcf230ade7b69eda797043e3fa8c99bec60faa722","13744739","1638688954","2021-12-05 07:22:34","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","131", "Settle Current And Create New Auction"
"0x82bea7ac5790fec08895ec725cd7518ab19c69f1c92ed3c4bfbcddb2fdc58267","13744820","1638690015","2021-12-05 07:40:15","0xcda92962a2fb878ac25548861d38420fd42e4676","0xc6fa0eb44547a1d93ad6fba7153ef377d409b82a","129", "Transfer From"
"0x693b018b922a42081b74ff2b9886737908ea712a7bd28c5e57c58ce24477c11b","13750930","1638775387","2021-12-06 07:23:07","0x830bd73e4184cef73443c15111a1df14e495c706","0xf548e317e87434b1657f84dd57dea0c9d31b502f","131", "Settle Current And Create New Auction"
"0x693b018b922a42081b74ff2b9886737908ea712a7bd28c5e57c58ce24477c11b","13750930","1638775387","2021-12-06 07:23:07","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","132", "Settle Current And Create New Auction"
"0x693b018b922a42081b74ff2b9886737908ea712a7bd28c5e57c58ce24477c11b","13750930","1638775387","2021-12-06 07:23:07","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","132", "Settle Current And Create New Auction"
"0x9b8906afa0434f523c076499b410edf42d10443bfd101844b100df73ee349ec1","13757268","1638861838","2021-12-07 07:23:58","0x830bd73e4184cef73443c15111a1df14e495c706","0x5382859146010ac16e142b6708f8e178e77f66bc","132", "Settle Current And Create New Auction"
"0x9b8906afa0434f523c076499b410edf42d10443bfd101844b100df73ee349ec1","13757268","1638861838","2021-12-07 07:23:58","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","133", "Settle Current And Create New Auction"
"0x9b8906afa0434f523c076499b410edf42d10443bfd101844b100df73ee349ec1","13757268","1638861838","2021-12-07 07:23:58","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","133", "Settle Current And Create New Auction"
"0xa6104a88011d3b040588bedf3f7d91447ac58d8f94ec6e062485c8c68d66be26","13763506","1638948501","2021-12-08 07:28:21","0x830bd73e4184cef73443c15111a1df14e495c706","0xfcbca52b23db28470eb97680d18e988d8b60b608","133", "Settle Current And Create New Auction"
"0xa6104a88011d3b040588bedf3f7d91447ac58d8f94ec6e062485c8c68d66be26","13763506","1638948501","2021-12-08 07:28:21","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","134", "Settle Current And Create New Auction"
"0xa6104a88011d3b040588bedf3f7d91447ac58d8f94ec6e062485c8c68d66be26","13763506","1638948501","2021-12-08 07:28:21","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","134", "Settle Current And Create New Auction"
"0x79c4f0008659e46343623460ac8497db74c8c9b4cb307a3ea3175880b0b05133","13768869","1639022770","2021-12-09 04:06:10","0x3dbdf1a202d21aac3309d91dacfcef84b8873f7a","0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5","68", "Transfer From"
"0x1866fdb482848c73aeb87895f0fbf7aa4fbf266dd2d64987860cab73823ad93f","13769808","1639035567","2021-12-09 07:39:27","0x830bd73e4184cef73443c15111a1df14e495c706","0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b","134", "Settle Current And Create New Auction"
"0x1866fdb482848c73aeb87895f0fbf7aa4fbf266dd2d64987860cab73823ad93f","13769808","1639035567","2021-12-09 07:39:27","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","135", "Settle Current And Create New Auction"
"0x1866fdb482848c73aeb87895f0fbf7aa4fbf266dd2d64987860cab73823ad93f","13769808","1639035567","2021-12-09 07:39:27","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","135", "Settle Current And Create New Auction"
"0xc9ce1cfc0852d49e78cb2f2787adae2840dcadfa26ade96d2df06fe947053852","13776238","1639124424","2021-12-10 08:20:24","0x830bd73e4184cef73443c15111a1df14e495c706","0x9cb8c1463471ee4d8dd6887035f4835a1745e92a","135", "Settle Current And Create New Auction"
"0xc9ce1cfc0852d49e78cb2f2787adae2840dcadfa26ade96d2df06fe947053852","13776238","1639124424","2021-12-10 08:20:24","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","136", "Settle Current And Create New Auction"
"0xc9ce1cfc0852d49e78cb2f2787adae2840dcadfa26ade96d2df06fe947053852","13776238","1639124424","2021-12-10 08:20:24","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","136", "Settle Current And Create New Auction"
"0x8c297a21db0bfb7da8e739f81a2bf2c717f28167bc5d5f3f37d1fc8e5abcd97e","13783005","1639214562","2021-12-11 09:22:42","0x830bd73e4184cef73443c15111a1df14e495c706","0x4c00f62943546975354d3460d1759189460b44e7","136", "Settle Current And Create New Auction"
"0x8c297a21db0bfb7da8e739f81a2bf2c717f28167bc5d5f3f37d1fc8e5abcd97e","13783005","1639214562","2021-12-11 09:22:42","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","137", "Settle Current And Create New Auction"
"0x8c297a21db0bfb7da8e739f81a2bf2c717f28167bc5d5f3f37d1fc8e5abcd97e","13783005","1639214562","2021-12-11 09:22:42","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","137", "Settle Current And Create New Auction"
"0xde90389fd7c689980532f265c5b081114eadaeb9658f8a584d555d3a509e66d6","13789544","1639302040","2021-12-12 09:40:40","0x830bd73e4184cef73443c15111a1df14e495c706","0x36a5bc205df1ed65c86301022cfc343a6ce546ff","137", "Settle Current And Create New Auction"
"0xde90389fd7c689980532f265c5b081114eadaeb9658f8a584d555d3a509e66d6","13789544","1639302040","2021-12-12 09:40:40","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","138", "Settle Current And Create New Auction"
"0xde90389fd7c689980532f265c5b081114eadaeb9658f8a584d555d3a509e66d6","13789544","1639302040","2021-12-12 09:40:40","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","138", "Settle Current And Create New Auction"
"0x5aecef5f3ca1c90c2e0896ae258ef940611a538e3f8b585ed2493cb6c9a26127","13796129","1639389337","2021-12-13 09:55:37","0x830bd73e4184cef73443c15111a1df14e495c706","0x98d0ef0bb5a3908b6b3942e838ea40161dae555d","138", "Settle Current And Create New Auction"
"0x5aecef5f3ca1c90c2e0896ae258ef940611a538e3f8b585ed2493cb6c9a26127","13796129","1639389337","2021-12-13 09:55:37","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","139", "Settle Current And Create New Auction"
"0x5aecef5f3ca1c90c2e0896ae258ef940611a538e3f8b585ed2493cb6c9a26127","13796129","1639389337","2021-12-13 09:55:37","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","139", "Settle Current And Create New Auction"
"0xecf09bbddb0ee84659d3c2cfe23c59ad54a03d5383c461f3be9080d6d92052f0","13799321","1639431212","2021-12-13 21:33:32","0x4680cb63563472cac10236c07d288580d8d7b52a","0xedad6b7434acd68ed2814ef961d2164029adb316","127", "Transfer From"
"0xd3423d0f74d49efb715eead3ec1bc20ab9e2c594cdf8fb778f92327a59005614","13799328","1639431297","2021-12-13 21:34:57","0x4680cb63563472cac10236c07d288580d8d7b52a","0xedad6b7434acd68ed2814ef961d2164029adb316","105", "Transfer From"
"0xea4c714ec486395364b05110e282e18154bda5ba44371173ae188d31147d9912","13799338","1639431427","2021-12-13 21:37:07","0x4680cb63563472cac10236c07d288580d8d7b52a","0xedad6b7434acd68ed2814ef961d2164029adb316","103", "Transfer From"
"0x350798bb1ef52b8fd4b9a4e3b5b8f6470aea481765db0995c80f20eb680b6903","13799359","1639431706","2021-12-13 21:41:46","0x4680cb63563472cac10236c07d288580d8d7b52a","0xedad6b7434acd68ed2814ef961d2164029adb316","102", "Transfer From"
"0x575249317fd2fc08be24b8b3b54e96ba8ae78aa2eaa49d9a107a0679f0c6bb5f","13802677","1639476703","2021-12-14 10:11:43","0x830bd73e4184cef73443c15111a1df14e495c706","0xd1977351532fe19c43d8b3e209570c3df02d2241","139", "Settle Current And Create New Auction"
"0x575249317fd2fc08be24b8b3b54e96ba8ae78aa2eaa49d9a107a0679f0c6bb5f","13802677","1639476703","2021-12-14 10:11:43","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","140", "Settle Current And Create New Auction"
"0x575249317fd2fc08be24b8b3b54e96ba8ae78aa2eaa49d9a107a0679f0c6bb5f","13802677","1639476703","2021-12-14 10:11:43","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x2573c60a6d127755aa2dc85e342f7da2378a0cc5","140", "Settle Current And Create New Auction"
"0x575249317fd2fc08be24b8b3b54e96ba8ae78aa2eaa49d9a107a0679f0c6bb5f","13802677","1639476703","2021-12-14 10:11:43","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","141", "Settle Current And Create New Auction"
"0x575249317fd2fc08be24b8b3b54e96ba8ae78aa2eaa49d9a107a0679f0c6bb5f","13802677","1639476703","2021-12-14 10:11:43","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","141", "Settle Current And Create New Auction"
"0xb03ad8b83b4fbb62ff20dd8436ead831ae28410b4e3eb46ffd4f03730d8e83d1","13809150","1639563397","2021-12-15 10:16:37","0x830bd73e4184cef73443c15111a1df14e495c706","0x81974c1a09e53c5129c6e4f74e547fda0adf4d2d","141", "Settle Current And Create New Auction"
"0xb03ad8b83b4fbb62ff20dd8436ead831ae28410b4e3eb46ffd4f03730d8e83d1","13809150","1639563397","2021-12-15 10:16:37","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","142", "Settle Current And Create New Auction"
"0xb03ad8b83b4fbb62ff20dd8436ead831ae28410b4e3eb46ffd4f03730d8e83d1","13809150","1639563397","2021-12-15 10:16:37","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","142", "Settle Current And Create New Auction"
"0x5cac19fe821653cf26fb28cb29b1acce56faab2279a593d7f7f9b1700845ef75","13815654","1639650104","2021-12-16 10:21:44","0x830bd73e4184cef73443c15111a1df14e495c706","0x5382859146010ac16e142b6708f8e178e77f66bc","142", "Settle Current And Create New Auction"
"0x5cac19fe821653cf26fb28cb29b1acce56faab2279a593d7f7f9b1700845ef75","13815654","1639650104","2021-12-16 10:21:44","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","143", "Settle Current And Create New Auction"
"0x5cac19fe821653cf26fb28cb29b1acce56faab2279a593d7f7f9b1700845ef75","13815654","1639650104","2021-12-16 10:21:44","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","143", "Settle Current And Create New Auction"
"0x5395955658f512c64807e1965daa14a029baef1cf674d6295265562e0ecf8149","13817663","1639677504","2021-12-16 17:58:24","0x2e5ccffbae934a9cb7e061fca7af01946e4e550e","0xb4460bdf3fe5ba4e25f96135a76bdcb9e45ab010","56", "Proxy Assert"
"0x029b85ed5b6d9cfc506e780b17ac0ccded9cc2c854a5aacdb259eddeb03f2b09","13822139","1639737177","2021-12-17 10:32:57","0x830bd73e4184cef73443c15111a1df14e495c706","0xd33f519291a5ba56da1351243789c91a9c2a319e","143", "Settle Current And Create New Auction"
"0x029b85ed5b6d9cfc506e780b17ac0ccded9cc2c854a5aacdb259eddeb03f2b09","13822139","1639737177","2021-12-17 10:32:57","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","144", "Settle Current And Create New Auction"
"0x029b85ed5b6d9cfc506e780b17ac0ccded9cc2c854a5aacdb259eddeb03f2b09","13822139","1639737177","2021-12-17 10:32:57","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","144", "Settle Current And Create New Auction"
"0xe342385bdcff027b9e38471393fbcd495b34a38be810a99b09b726a68dd06b0c","13823711","1639758891","2021-12-17 16:34:51","0xd33f519291a5ba56da1351243789c91a9c2a319e","0xee72ca0cdae499be75b87c0383b5c6abc8129ab6","143", "Settle"
"0x239a96b4a0f4e62b8f6b22d074e042ad96224157b47df9ce05acee6b04cadc2f","13828752","1639825211","2021-12-18 11:00:11","0x830bd73e4184cef73443c15111a1df14e495c706","0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b","144", "Settle Current And Create New Auction"
"0x239a96b4a0f4e62b8f6b22d074e042ad96224157b47df9ce05acee6b04cadc2f","13828752","1639825211","2021-12-18 11:00:11","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","145", "Settle Current And Create New Auction"
"0x239a96b4a0f4e62b8f6b22d074e042ad96224157b47df9ce05acee6b04cadc2f","13828752","1639825211","2021-12-18 11:00:11","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","145", "Settle Current And Create New Auction"
"0x193bb38a618a3464fb452f4af3351813a1eafc7914f25a0bafee6e6aaa871d64","13835169","1639911860","2021-12-19 11:04:20","0x830bd73e4184cef73443c15111a1df14e495c706","0x1977c4b06a76c160eff920c67fbc0635124364c8","145", "Settle Current And Create New Auction"
"0x193bb38a618a3464fb452f4af3351813a1eafc7914f25a0bafee6e6aaa871d64","13835169","1639911860","2021-12-19 11:04:20","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","146", "Settle Current And Create New Auction"
"0x193bb38a618a3464fb452f4af3351813a1eafc7914f25a0bafee6e6aaa871d64","13835169","1639911860","2021-12-19 11:04:20","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","146", "Settle Current And Create New Auction"
"0xd280d0d5f21a7f705207fa139794d29f61df1f07f06cefcbadb9d88f3e42ccd7","13841685","1639998965","2021-12-20 11:16:05","0x830bd73e4184cef73443c15111a1df14e495c706","0x6924686b3dcd04ae8ef91a3feccc262d020f519d","146", "Settle Current And Create New Auction"
"0xd280d0d5f21a7f705207fa139794d29f61df1f07f06cefcbadb9d88f3e42ccd7","13841685","1639998965","2021-12-20 11:16:05","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","147", "Settle Current And Create New Auction"
"0xd280d0d5f21a7f705207fa139794d29f61df1f07f06cefcbadb9d88f3e42ccd7","13841685","1639998965","2021-12-20 11:16:05","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","147", "Settle Current And Create New Auction"
"0x835b8872b0ee60daed29d19a952d0cad3425e9af11eb867560bfcdad20e6dca0","13848304","1640086614","2021-12-21 11:36:54","0x830bd73e4184cef73443c15111a1df14e495c706","0xf476cd75be8fdd197ae0b466a2ec2ae44da41897","147", "Settle Current And Create New Auction"
"0x835b8872b0ee60daed29d19a952d0cad3425e9af11eb867560bfcdad20e6dca0","13848304","1640086614","2021-12-21 11:36:54","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","148", "Settle Current And Create New Auction"
"0x835b8872b0ee60daed29d19a952d0cad3425e9af11eb867560bfcdad20e6dca0","13848304","1640086614","2021-12-21 11:36:54","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","148", "Settle Current And Create New Auction"
"0x31d0f96fb8f0ce752c1fa4b0d3d60030282a41a5028b7cefe8953d017c39f820","13854829","1640173747","2021-12-22 11:49:07","0x830bd73e4184cef73443c15111a1df14e495c706","0xd879600d6e58ed385c9af4cad15bdf78a58889ae","148", "Settle Current And Create New Auction"
"0x31d0f96fb8f0ce752c1fa4b0d3d60030282a41a5028b7cefe8953d017c39f820","13854829","1640173747","2021-12-22 11:49:07","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","149", "Settle Current And Create New Auction"
"0x31d0f96fb8f0ce752c1fa4b0d3d60030282a41a5028b7cefe8953d017c39f820","13854829","1640173747","2021-12-22 11:49:07","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","149", "Settle Current And Create New Auction"
"0x53cd0743624cbad0d002a1db0e0cce2b1103606e69512e54186f9f152be89b8f","13857968","1640215991","2021-12-22 23:33:11","0x5382859146010ac16e142b6708f8e178e77f66bc","0x4d544c95f86ab807e25c7c5ecd0ccfccdea9e51f","132", "Transfer From"
"0xba45e5d84d475ea0c390a192095b78ad637ae69ed18d23d13e648a7869cfeb9d","13858381","1640220974","2021-12-23 00:56:14","0xd879600d6e58ed385c9af4cad15bdf78a58889ae","0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a","148", "Transfer From"
"0x36edc639cd67cc37a4906004c5a24683f18f97eac220a58dc19a9524e7a5c523","13861341","1640261643","2021-12-23 12:14:03","0x830bd73e4184cef73443c15111a1df14e495c706","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","149", "Settle Current And Create New Auction"
"0x36edc639cd67cc37a4906004c5a24683f18f97eac220a58dc19a9524e7a5c523","13861341","1640261643","2021-12-23 12:14:03","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","150", "Settle Current And Create New Auction"
"0x36edc639cd67cc37a4906004c5a24683f18f97eac220a58dc19a9524e7a5c523","13861341","1640261643","2021-12-23 12:14:03","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x2573c60a6d127755aa2dc85e342f7da2378a0cc5","150", "Settle Current And Create New Auction"
"0x36edc639cd67cc37a4906004c5a24683f18f97eac220a58dc19a9524e7a5c523","13861341","1640261643","2021-12-23 12:14:03","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","151", "Settle Current And Create New Auction"
"0x36edc639cd67cc37a4906004c5a24683f18f97eac220a58dc19a9524e7a5c523","13861341","1640261643","2021-12-23 12:14:03","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","151", "Settle Current And Create New Auction"
"0x758b5c3ca522f6f93329e2ebafe0f0fe5176cdb382ac63aece9b6be5b9f14ae8","13867941","1640349706","2021-12-24 12:41:46","0x830bd73e4184cef73443c15111a1df14e495c706","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","151", "Settle Current And Create New Auction"
"0x758b5c3ca522f6f93329e2ebafe0f0fe5176cdb382ac63aece9b6be5b9f14ae8","13867941","1640349706","2021-12-24 12:41:46","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","152", "Settle Current And Create New Auction"
"0x758b5c3ca522f6f93329e2ebafe0f0fe5176cdb382ac63aece9b6be5b9f14ae8","13867941","1640349706","2021-12-24 12:41:46","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","152", "Settle Current And Create New Auction"
"0x212bc5a2efdae97089d8d5cd0efd6bd1469483314c09705f336167b35ece1c4f","13869243","1640366681","2021-12-24 17:24:41","0x5382859146010ac16e142b6708f8e178e77f66bc","0x94b9fa136ef7c17cea6cea456e2b0d023e69ebe0","128", "Atomic Match_"
"0x7a4202910213a35fc77aff4004a68af63b1ab4091b013a88da573644467120d4","13870934","1640389663","2021-12-24 23:47:43","0x5382859146010ac16e142b6708f8e178e77f66bc","0x4d544c95f86ab807e25c7c5ecd0ccfccdea9e51f","125", "Transfer From"
"0x69b7fad6bb78d8d9d7184f0b40ba2261ef59703f3129f97100dfdd7524700f3c","13870978","1640390241","2021-12-24 23:57:21","0x5382859146010ac16e142b6708f8e178e77f66bc","0x4d544c95f86ab807e25c7c5ecd0ccfccdea9e51f","142", "Transfer From"
"0x365b5f7910daf81d2bdcd5db852ac5b255eed02d25683190fd13c5b875bcd9c6","13871016","1640390809","2021-12-25 00:06:49","0x5382859146010ac16e142b6708f8e178e77f66bc","0x4d544c95f86ab807e25c7c5ecd0ccfccdea9e51f","123", "Transfer From"
"0xc8a666e0b8c091755d86caa81b100aed572406931207a0dbb26a344a4021fce9","13874468","1640437046","2021-12-25 12:57:26","0x830bd73e4184cef73443c15111a1df14e495c706","0xf0d6999725115e3ead3d927eb3329d63afaec09b","152", "Settle Auction With Refund"
"0xc8a666e0b8c091755d86caa81b100aed572406931207a0dbb26a344a4021fce9","13874468","1640437046","2021-12-25 12:57:26","0x0000000000000000000000000000000000000000","0x0bc3807ec262cb779b38d65b38158acc3bfede10","153", "Settle Auction With Refund"
"0xc8a666e0b8c091755d86caa81b100aed572406931207a0dbb26a344a4021fce9","13874468","1640437046","2021-12-25 12:57:26","0x0bc3807ec262cb779b38d65b38158acc3bfede10","0x830bd73e4184cef73443c15111a1df14e495c706","153", "Settle Auction With Refund"
